"Gender","Age","WorkType","Position","V1","V2r","V3","V4","V5","V6","V7","SDS1r","SDaw2","SDS3r","SDaw4","SDS5r","SDaw6","SDS7r","SDaw8","SDS9r","SDaw10","MF1","MF2","MF3","MF4","MF5","MF6","MF7","MF8","MF9","MF10","MF11","MF12","MF13","MF14","MF15","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","mach1","mach2","mach3","mach4","mach5","mach6","mach7","mach8","mach9","narc1","narc2","narc3","narc4","narc5","narc6","narc7","narc8","narc9","psy1","psy2","psy3","psy4","psy5","psy6","psy7","psy8","psy9","Energia","Uvedomovanie","Agentnost","Sustredenost","Smerovanie","Tlak","Vazby","Zdatnost","Pochybnosti","Izolacia","Zdroje","Bariery","Presadzovanie","Potreba_uznania","Indiferentnost","AgeCLASS1","AgeCLASS2","AgeCLASS3","weight1","weight2","weight3","ZGender","ZAge","ZWorkType","ZPosition","ZVitality","ZSelf_Awareness","ZChoice_Perception","ZMindfulness","ZS_Autonomy","ZF_Autonomy","ZS_Relatedness","ZS_Competency","ZF_Competency","ZF_Relatedness","ZNeeds_satisfaction","ZNeeds_frustration","ZMachiavellianism","ZNarcissism","ZPsychopathy"
1,23,1,0,4,5,5,5,5,4,4,3,3,3,1,1,4,3,2,4,4,4,6,4,3,3,6,4,6,6,4,5,5,5,6,6,4,5,5,4,3,3,3,2,4,1,3,4,3,5,4,1,4,5,1,1,5,1,4,3,4,3,4,4,4,3,3,4,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,4,1,1,4.57142857142857,2.8,2.8,4.86666666666667,2.75,3.25,4.5,3.5,3.75,1.75,3.58333333333333,2.91666666666667,3.33333333333333,1.33333333333333,1.33333333333333,1,NA,NA,0.46,NA,NA,0.929926776408983,-1.31046169502671,1.70343960404871,-0.678645233146201,-0.205594323491879,-1.96486281168953,-0.8570476507427,0.915402052530162,-1.51752769371509,0.789074422118615,0.601500176224951,-0.903271193044936,1.66992062459076,0.005733393528615,-0.752508904254551,1.04670457440029,0.628858485399859,-1.99744160270786,-0.982498689857284
1,22,0,0,5,6,7,6,5,4,4,4,2,5,4,4,5,4,4,4,4,2,6,5,2,2,2,5,4,3,3,2,2,2,2,4,5,3,4,2,4,2,5,2,4,2,5,2,4,3,5,2,5,2,4,4,4,1,5,1,5,4,5,4,4,2,4,5,5,4,5,3,3,5,3,3,5,4,1,5,1,1,2,2,4,5,3,5.28571428571429,3.8,4.2,3.06666666666667,4.5,3,4.25,4.75,1.75,1.75,4.5,2.16666666666667,4.22222222222222,3.88888888888889,2.66666666666667,1,NA,NA,0.46,NA,NA,0.929926776408983,-1.43075156866169,-0.586045735337861,-0.678645233146201,0.40909074572364,-0.61185504711836,0.591493537286377,-1.37158535867027,0.735421491814876,0.519768882595314,0.263876514091025,0.691056876606663,-0.421048362610495,0.005733393528615,0.683025986785635,0.0378741786789563,1.8272684770887,1.63471138181677,0.992045690558951
0,18,0,0,6,5,2,4,4,4,2,4,5,4,5,4,5,3,5,3,5,3,5,4,3,4,3,5,5,3,4,4,6,4,5,6,4,1,5,1,4,1,3,2,5,1,4,4,3,1,5,1,5,1,4,2,5,1,5,2,3,1,2,2,4,2,4,5,3,4,5,5,3,5,3,3,3,5,5,4,3,2,4,5,3,1,1,3.85714285714286,5,3.6,4.26666666666667,3.5,1.5,5,4.5,2,1,4.33333333333333,1.5,2.88888888888889,4,3.11111111111111,1,NA,NA,0.46,NA,NA,-1.07351841100155,-1.91191106320157,-0.586045735337861,-0.678645233146201,-0.820279392707398,1.01175427036704,-0.0293098290117988,0.15307291546335,-0.551978042773673,-1.09606435454449,1.2767475004928,0.372191262676343,-0.159677239210338,-0.910567135862648,0.422019642960146,-0.858863950851121,0.0296534895554387,1.7926310767961,1.6502271506977
0,50,0,0,5,3,3,5,5,4,5,5,4,5,5,5,5,5,5,5,5,3,6,5,5,4,3,5,5,5,5,4,5,3,5,5,5,1,5,1,5,1,5,1,5,1,5,3,4,1,5,1,5,1,5,1,5,1,4,1,3,1,1,4,4,1,3,5,2,4,4,2,1,4,2,1,1,3,2,2,2,1,4,1,4,1,2,4.28571428571429,4.8,5,4.53333333333333,4.75,1,5,4.75,1.5,1,4.83333333333333,1.16666666666667,2.66666666666667,2.44444444444444,2.11111111111111,NA,NA,3,NA,NA,2.7,-1.07351841100155,1.93736489311751,-0.586045735337861,-0.678645233146201,-0.451468351178087,0.741152717452809,1.41923135901728,0.491885865270822,1.05727137546201,-1.63467543359109,1.2767475004928,0.691056876606663,-0.682419486010652,-0.910567135862648,1.20503867443661,-1.30723301561616,-0.269949008366771,-0.418244652914541,0.16931886538552
1,36,1,1,6,6,7,7,7,6,6,3,5,3,4,4,5,2,5,3,5,5,6,5,3,2,1,5,6,6,6,3,6,5,6,5,3,3,4,4,1,4,4,3,3,3,2,4,4,3,4,4,1,5,3,3,4,3,1,4,5,1,3,5,2,1,4,5,3,1,1,3,1,4,4,1,4,5,1,3,1,1,2,1,1,1,2,6.42857142857143,4.8,3,4.66666666666667,3.5,3,3.75,1.25,4.25,3.5,2.83333333333333,3.58333333333333,3.22222222222222,2.66666666666667,1.44444444444444,NA,2,NA,NA,0.4,NA,0.929926776408983,0.25330666222791,1.70343960404871,1.47100939725204,1.39258685646847,0.741152717452809,-0.650113195309975,0.661292340174559,-0.551978042773673,0.519768882595314,-0.411370810176828,-3.77306171841781,2.19266287139108,2.14376796210823,-1.92703745146925,1.94344270393037,0.479057236438754,-0.102405262955878,-0.817953324822598
1,22,0,0,3,3,1,4,4,3,2,4,3,4,3,3,4,3,4,2,2,2,5,5,2,5,2,2,5,5,5,3,2,2,3,2,3,2,5,1,3,3,2,2,4,4,4,2,3,5,5,1,3,3,3,2,3,2,4,3,5,3,2,4,3,1,3,3,3,3,1,1,1,5,1,2,3,3,1,1,1,4,3,2,1,2,4,2.85714285714286,3.2,3.2,3.33333333333333,2.75,2.75,4.25,3.5,2.75,2,3.5,2.5,3,2.22222222222222,2.11111111111111,1,NA,NA,0.46,NA,NA,0.929926776408983,-1.43075156866169,-0.586045735337861,-0.678645233146201,-1.68083848960913,-1.42365970586106,-0.443178739877249,-1.0327724088628,-1.51752769371509,0.250463343072014,0.263876514091025,-0.903271193044936,0.624436130990133,0.311166903325703,-0.883012076167295,0.486243243443995,0.179454738516544,-0.734084042873204,0.16931886538552
1,27,0,0,5,4,5,5,5,3,4,2,2,2,3,3,4,2,5,2,3,5,5,4,6,5,3,5,3,5,4,2,2,2,3,3,3,4,2,4,4,3,4,4,4,3,4,5,2,5,5,3,4,3,3,4,4,4,4,4,3,4,4,3,5,4,4,4,4,4,3,3,3,4,4,2,4,4,3,4,1,4,4,2,1,1,3,4.42857142857143,3.4,2.2,3.8,3,4.25,3.75,4,3.75,3.5,3.58333333333333,3.83333333333333,3.88888888888889,3.44444444444444,2.55555555555556,NA,2,NA,NA,0.4,NA,0.929926776408983,-0.82930220048683,-0.586045735337861,-0.678645233146201,-0.328531337334982,-1.15305815294683,-1.47785101704088,-0.439849746699726,-1.19567781006795,1.86629658021182,-0.411370810176828,-0.265539965184297,1.66992062459076,2.14376796210823,-0.752508904254551,2.27971950250415,1.37786473020538,1.00303260189944,0.827500325524265
1,40,0,1,5,3,4,6,5,4,4,3,5,3,4,5,5,3,5,4,5,3,5,5,4,4,4,5,6,3,5,3,5,5,5,6,5,2,5,1,5,2,4,2,4,1,4,1,3,2,5,1,5,2,4,1,5,1,5,2,4,2,4,3,3,1,2,4,2,5,4,2,3,4,2,2,4,3,1,5,2,1,1,1,1,1,1,4.42857142857143,4.8,3.6,4.53333333333333,4,1.75,4.75,4.75,1.75,1,4.5,1.5,2.77777777777778,3.22222222222222,1.55555555555556,NA,2,NA,NA,0.4,NA,0.929926776408983,0.734466156767794,-0.586045735337861,1.47100939725204,-0.328531337334982,0.741152717452809,-0.0293098290117988,0.491885865270822,0.0917217245206013,-0.826758815021189,0.939123838358878,0.691056876606663,-0.421048362610495,-0.910567135862648,0.683025986785635,-0.858863950851121,-0.120147759405666,0.68719321194078,-0.653407959787912
1,55,0,1,7,6,6,7,7,6,6,5,5,5,4,5,5,5,5,5,4,5,5,6,6,1,4,5,6,5,5,4,3,2,5,6,5,2,4,1,5,4,4,2,5,2,5,1,5,5,4,1,5,1,5,2,4,1,5,1,3,4,4,2,1,1,4,2,3,4,3,3,3,4,3,2,4,4,1,5,1,3,2,3,2,3,3,6.42857142857143,4.6,5,4.53333333333333,4.75,2.75,4.25,5,1.75,1.25,4.66666666666667,1.91666666666667,2.66666666666667,3.33333333333333,2.55555555555556,NA,NA,3,NA,NA,2.7,0.929926776408983,2.53881426129236,-0.586045735337861,1.47100939725204,1.39258685646847,0.470551164538575,1.41923135901728,0.491885865270822,1.05727137546201,0.250463343072014,0.263876514091025,1.00992249053698,-0.421048362610495,-0.60513362606556,0.944032330611124,-0.298402619894822,-0.269949008366771,0.845112906920112,0.827500325524265
1,20,0,0,4,5,2,3,4,4,3,2,4,4,2,4,4,3,5,3,5,3,5,5,3,3,4,4,3,5,3,3,6,3,4,5,4,4,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,4,3,3,3,3,3,3,5,3,3,4,3,2,2,4,4,3,3,2,2,3,3,2,2,3,2,1,2,2,3,2,2,1,3,3.57142857142857,4,3.2,3.93333333333333,3.5,3.5,3.25,3.25,3.25,3,3.33333333333333,3.25,3.33333333333333,2.55555555555556,2,1,NA,NA,0.46,NA,NA,0.929926776408983,-1.67133131593163,-0.586045735337861,-0.678645233146201,-1.06615342039361,-0.341253494204126,-0.443178739877249,-0.27044327179599,-0.551978042773673,1.05837996164192,-1.08661813444468,-1.22213680697526,1.14717837779045,1.53290094251405,-1.14401841999278,1.49507363916533,0.628858485399859,-0.26032495793521,0.00477350035083362
1,20,0,0,5,5,2,6,6,4,5,4,3,3,3,4,4,4,5,4,5,4,6,4,2,4,2,4,4,4,3,3,5,2,3,6,5,4,4,2,4,2,4,1,5,1,4,3,3,4,5,1,4,2,4,1,5,1,4,3,5,1,2,4,2,1,5,4,3,2,2,1,3,4,2,1,3,4,1,1,1,2,5,3,1,1,1,4.71428571428571,4,3.8,3.73333333333333,4,2.5,4.75,4,2.5,1.25,4.25,2.08333333333333,3,2.44444444444444,1.77777777777778,1,NA,NA,0.46,NA,NA,0.929926776408983,-1.67133131593163,-0.586045735337861,-0.678645233146201,-0.0826573096487748,-0.341253494204126,0.177624626420926,-0.524552984151594,0.0917217245206013,-0.0188421964512869,0.939123838358878,-0.265539965184297,0.363065007589976,-0.60513362606556,0.291516471047402,-0.074218087512303,0.179454738516544,-0.418244652914541,-0.324317229718539
0,20,0,0,6,6,4,7,6,5,6,5,3,5,4,4,5,5,5,5,4,1,6,2,5,4,3,2,4,3,3,4,6,2,2,6,5,1,5,1,4,2,4,1,5,2,4,1,5,4,5,1,4,2,5,1,5,2,4,2,2,3,3,3,2,1,5,1,5,5,5,1,2,5,5,1,1,5,1,2,1,3,2,2,1,1,5,5.71428571428571,4.2,4.8,3.53333333333333,4.75,1.75,5,4,1.75,1.5,4.58333333333333,1.66666666666667,2.77777777777778,3.33333333333333,2,1,NA,NA,0.46,NA,NA,-1.07351841100155,-1.67133131593163,-0.586045735337861,-0.678645233146201,0.777901787252952,-0.0706519412898917,1.21229690358455,-0.778662696507198,1.05727137546201,-0.826758815021189,1.2767475004928,-0.265539965184297,-0.421048362610495,-0.299700116268473,0.813529158698379,-0.634679418468602,-0.120147759405666,0.845112906920112,0.00477350035083362
1,25,0,0,7,7,7,7,7,6,6,5,5,5,5,5,5,5,5,5,5,1,1,6,6,6,1,2,6,5,5,2,6,1,2,6,5,1,5,1,5,1,5,1,5,1,5,1,5,4,5,1,5,4,5,1,5,1,5,1,4,1,1,1,1,1,3,5,4,1,5,1,1,5,1,1,1,1,1,2,1,3,1,1,1,1,1,6.71428571428571,5,5,3.73333333333333,5,1.75,5,5,1.75,1,5,1.5,2.33333333333333,1.88888888888889,1.33333333333333,NA,2,NA,NA,0.4,NA,0.929926776408983,-1.06988194775677,-0.586045735337861,-0.678645233146201,1.63846088415468,1.01175427036704,1.41923135901728,-0.524552984151594,1.37912125910915,-0.826758815021189,1.2767475004928,1.00992249053698,-0.421048362610495,-0.910567135862648,1.4660450182621,-0.858863950851121,-0.719352755250086,-1.2078431278112,-0.982498689857284
1,34,0,0,3,2,1,2,4,3,4,2,2,2,3,2,4,2,5,4,4,5,6,5,6,6,1,4,6,1,5,3,6,1,5,6,4,3,4,2,4,4,4,4,5,1,4,2,4,5,4,1,5,2,4,2,5,2,4,2,5,2,4,4,5,1,5,5,4,1,1,1,4,4,1,1,4,4,1,1,1,1,1,2,1,1,2,2.71428571428571,3.6,2.4,4.4,4,3.5,4.5,4.25,2.5,1.5,4.25,2.5,3.88888888888889,2.33333333333333,1.22222222222222,NA,2,NA,NA,0.4,NA,0.929926776408983,0.0127269149579675,-0.586045735337861,-0.678645233146201,-1.80377550345223,-0.882456600032593,-1.27091656160815,0.322479390367087,0.0917217245206013,1.05837996164192,0.601500176224951,0.0533256487460231,0.363065007589976,-0.299700116268473,0.291516471047402,0.486243243443995,1.37786473020538,-0.576164347893873,-1.14704405489197
1,25,0,0,6,6,4,4,4,3,3,5,1,5,1,4,5,5,1,5,5,6,6,6,6,1,2,5,5,5,5,6,6,4,5,5,5,3,3,3,4,1,5,1,3,1,2,2,4,2,3,2,4,1,4,1,4,3,4,1,4,1,1,1,1,1,3,2,3,2,4,1,3,3,2,1,3,4,4,2,2,1,1,1,4,1,1,4.28571428571429,2.6,4.8,4.86666666666667,4.5,1.75,3.25,3.5,1.25,2.25,3.75,1.75,1.88888888888889,2.55555555555556,1.88888888888889,NA,2,NA,NA,0.4,NA,0.929926776408983,-1.06988194775677,-0.586045735337861,-0.678645233146201,-0.451468351178087,-2.23546436460376,1.21229690358455,0.915402052530162,0.735421491814876,-0.826758815021189,-1.08661813444468,-0.903271193044936,-0.943790609410809,0.61660041312279,-0.491502560429063,-0.522587152277342,-1.31855775109451,-0.26032495793521,-0.159771864683853
1,22,0,0,3,2,2,3,3,2,3,2,3,2,3,2,4,1,4,2,5,3,2,4,2,4,1,2,3,5,3,1,2,5,2,3,2,5,2,4,2,4,4,2,2,4,2,5,3,3,2,4,2,4,2,1,2,5,2,5,5,4,2,5,4,3,5,4,3,2,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,2.57142857142857,3.8,1.8,2.8,2.75,2.75,2,2,4.5,4.25,2.25,3.83333333333333,3.88888888888889,1.44444444444444,1.33333333333333,1,NA,NA,0.46,NA,NA,0.929926776408983,-1.43075156866169,-0.586045735337861,-0.678645233146201,-1.92671251729533,-0.61185504711836,-1.89171992790633,-1.71039830847775,-1.51752769371509,0.250463343072014,-2.77473644511431,-2.81646487662686,2.45403399479123,3.06006849149949,-2.84055965485846,2.27971950250415,1.37786473020538,-1.83952190772853,-0.982498689857284
1,44,0,0,7,7,3,7,7,5,6,5,5,5,5,5,4,5,5,5,5,6,6,6,6,1,6,6,6,5,5,1,6,4,3,6,5,1,3,2,5,1,5,3,4,1,5,1,5,5,5,1,5,2,4,1,5,3,5,1,4,1,3,2,3,2,4,5,3,1,1,1,1,3,1,1,2,4,1,3,2,4,3,4,1,1,1,6,4.8,5,4.86666666666667,4.75,2.5,4.25,5,1.25,1.75,4.66666666666667,1.83333333333333,3,1.66666666666667,2.22222222222222,NA,2,NA,NA,0.4,NA,0.929926776408983,1.21562565130768,-0.586045735337861,-0.678645233146201,1.02377581493916,0.741152717452809,1.41923135901728,0.915402052530162,1.05727137546201,-0.0188421964512869,0.263876514091025,1.00992249053698,-0.943790609410809,0.005733393528615,0.944032330611124,-0.410494886086082,0.179454738516544,-1.52368251776986,0.333864230420206
1,49,1,1,6,6,6,7,7,5,5,3,3,3,5,5,5,3,5,3,5,3,6,6,4,3,4,5,5,5,5,4,4,4,5,5,4,2,5,1,4,1,5,1,5,1,5,2,4,2,5,1,5,1,5,1,5,1,5,1,5,1,1,1,1,1,1,1,3,4,3,1,1,1,5,1,1,1,1,5,1,1,1,1,3,1,1,6,4.6,3.4,4.53333333333333,4.5,1.5,5,4.75,1.25,1,4.75,1.25,1.66666666666667,2,1.66666666666667,NA,NA,3,NA,NA,2.7,0.929926776408983,1.81707501948253,1.70343960404871,1.47100939725204,1.02377581493916,0.470551164538575,-0.236244284444524,0.491885865270822,0.735421491814876,-1.09606435454449,1.2767475004928,0.691056876606663,-0.943790609410809,-0.910567135862648,1.07453550252387,-1.1951407494249,-1.61816024901672,-1.04992343283187,-0.488862594753225
1,42,0,1,5,5,6,5,5,3,4,2,4,2,4,3,4,2,4,2,4,5,4,4,2,6,5,5,4,4,6,5,2,4,4,6,4,2,3,1,2,4,3,2,4,1,4,1,4,2,4,1,4,4,3,2,5,2,5,4,5,2,2,4,4,1,5,4,5,5,4,2,3,3,2,3,4,1,1,4,1,2,2,2,1,3,2,4.71428571428571,4,2.2,4.4,3.5,2,4,3.75,3.25,1.25,3.75,2.16666666666667,3.55555555555556,3,2,NA,2,NA,NA,0.4,NA,0.929926776408983,0.975045904037736,-0.586045735337861,1.47100939725204,-0.0826573096487748,-0.341253494204126,-1.47785101704088,0.322479390367087,-0.551978042773673,-0.557453275497888,-0.0737471480429018,-0.584405579114617,1.14717837779045,-0.60513362606556,-0.491502560429063,0.0378741786789563,0.928460983322069,0.371353821982117,0.00477350035083362
1,25,0,0,6,6,5,5,6,4,4,4,5,4,2,5,5,4,5,4,5,6,5,5,2,2,5,6,6,2,5,5,5,3,5,6,5,1,4,1,4,2,4,1,4,2,4,2,4,3,4,1,4,2,4,3,4,3,4,2,4,1,2,4,3,2,2,4,3,2,3,3,4,4,4,2,4,3,1,2,1,2,2,2,1,2,2,5.14285714285714,4.4,4.2,4.53333333333333,4.25,2,4,4,2,1.75,4.08333333333333,1.91666666666667,2.77777777777778,3.22222222222222,1.66666666666667,NA,2,NA,NA,0.4,NA,0.929926776408983,-1.06988194775677,-0.586045735337861,-0.678645233146201,0.286153731880537,0.199949611624342,0.591493537286377,0.491885865270822,0.413571608167739,-0.557453275497888,-0.0737471480429018,-0.265539965184297,-0.159677239210338,0.005733393528615,0.0305101272219135,-0.298402619894822,-0.120147759405666,0.68719321194078,-0.488862594753225
1,40,0,0,5,3,3,6,7,5,3,4,5,3,5,4,5,4,5,4,5,6,6,6,5,3,1,5,6,5,5,4,5,3,5,6,4,3,4,1,5,1,4,2,3,1,5,1,4,3,3,2,5,1,4,3,4,1,5,1,4,5,1,4,5,5,3,4,5,1,1,1,1,1,1,1,5,3,4,3,5,4,4,3,3,2,1,4.57142857142857,5,3.8,4.73333333333333,4,2.75,3.5,5,1,1.25,4.16666666666667,1.66666666666667,4,1.66666666666667,3.22222222222222,NA,2,NA,NA,0.4,NA,0.929926776408983,0.734466156767794,-0.586045735337861,-0.678645233146201,-0.205594323491879,1.01175427036704,0.177624626420926,0.745995577626427,0.0917217245206013,0.250463343072014,-0.748994472310755,1.00992249053698,-1.20516173281097,-0.60513362606556,0.161013299134659,-0.634679418468602,1.52766597916649,-1.52368251776986,1.81477251573238
1,42,1,1,5,6,3,5,6,3,4,4,4,4,4,4,5,5,5,4,5,4,5,5,3,4,2,4,3,4,4,3,3,3,3,4,4,2,3,3,4,2,4,2,4,3,4,3,4,4,4,2,5,2,5,1,4,1,5,1,2,2,2,2,1,1,1,1,3,2,4,2,2,3,4,2,3,2,1,3,1,2,1,1,1,1,1,4.57142857142857,4.6,4.2,3.6,4.25,2.25,3.75,4.5,2,2.25,4.16666666666667,2.16666666666667,1.66666666666667,2.66666666666667,1.33333333333333,NA,2,NA,NA,0.4,NA,0.929926776408983,0.975045904037736,1.70343960404871,1.47100939725204,-0.205594323491879,0.470551164538575,0.591493537286377,-0.69395945905533,0.413571608167739,-0.288147735974587,-0.411370810176828,0.372191262676343,-0.159677239210338,0.61660041312279,0.161013299134659,0.0378741786789563,-1.61816024901672,-0.102405262955878,-0.982498689857284
0,22,0,0,5,4,3,6,5,5,5,2,4,4,5,5,5,5,5,5,5,4,6,6,3,5,5,6,5,4,6,4,5,4,6,6,4,2,4,1,4,2,4,1,4,1,4,2,4,4,5,1,4,1,4,1,3,2,4,2,4,2,2,2,2,1,2,2,4,3,5,4,4,5,4,1,4,4,2,2,2,2,2,4,1,2,1,4.71428571428571,4.8,4.2,5,4,2,4,4,1.75,1.25,4,1.66666666666667,2.33333333333333,3.77777777777778,2,1,NA,NA,0.46,NA,NA,-1.07351841100155,-1.43075156866169,-0.586045735337861,-0.678645233146201,-0.0826573096487748,0.741152717452809,0.591493537286377,1.0848085274339,0.0917217245206013,-0.557453275497888,-0.0737471480429018,-0.265539965184297,-0.421048362610495,-0.60513362606556,-0.0999930446908302,-0.634679418468602,-0.719352755250086,1.47679168683744,0.00477350035083362
1,27,0,0,4,4,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,6,6,5,4,2,6,4,6,6,4,2,5,1,5,3,5,1,5,1,5,5,1,3,5,1,5,1,5,1,5,1,5,2,3,1,3,3,1,1,1,3,5,1,3,5,4,3,3,3,3,1,1,5,1,1,1,1,1,1,1,5,5,5,4.73333333333333,3.75,1.75,5,5,2.75,1,4.58333333333333,1.83333333333333,2.33333333333333,2.88888888888889,1.44444444444444,NA,2,NA,NA,0.4,NA,0.929926776408983,-0.82930220048683,-0.586045735337861,-0.678645233146201,0.163216718037433,1.01175427036704,1.41923135901728,0.745995577626427,-0.230128159126536,-0.826758815021189,1.2767475004928,1.00992249053698,0.624436130990133,-0.910567135862648,0.813529158698379,-0.410494886086082,-0.719352755250086,0.213434127002785,-0.817953324822598
1,20,1,1,6,6,4,7,6,6,7,5,5,5,3,3,3,2,3,3,5,5,4,3,5,4,5,3,5,4,4,3,4,3,4,6,5,1,3,1,5,1,4,5,5,3,4,4,4,4,5,4,4,4,5,5,3,4,4,4,4,2,4,4,4,4,4,4,3,4,3,4,4,4,1,5,3,3,3,3,3,3,3,2,3,4,3,6,3.8,3.6,4.13333333333333,4.5,3.75,4,4.25,3.25,3,4.25,3.33333333333333,3.66666666666667,3.44444444444444,3,1,NA,NA,0.46,NA,NA,0.929926776408983,-1.67133131593163,1.70343960404871,1.47100939725204,1.02377581493916,-0.61185504711836,-0.0293098290117988,-0.0163335594403852,0.735421491814876,1.32768550116522,-0.0737471480429018,0.0533256487460231,1.14717837779045,1.53290094251405,0.291516471047402,1.60716590535659,1.07826223228317,1.00303260189944,1.48568178566301
1,30,0,0,2,2,1,3,5,3,2,4,5,5,5,5,5,4,5,4,5,2,6,5,2,6,6,2,4,6,6,5,1,2,3,4,4,1,4,1,4,2,5,1,5,1,4,1,4,1,4,1,4,3,5,2,4,1,4,2,2,4,1,2,2,1,2,1,1,2,2,3,4,4,1,1,5,3,1,2,1,2,1,1,4,1,1,2.57142857142857,5,4.4,4,4.5,1.25,4.25,4,2,1,4.25,1.41666666666667,1.77777777777778,2.77777777777778,1.55555555555556,NA,2,NA,NA,0.4,NA,0.929926776408983,-0.468432579581917,-0.586045735337861,-0.678645233146201,-1.92671251729533,1.01175427036704,0.798427992719102,-0.185740034344122,0.735421491814876,-1.36536989406779,0.263876514091025,-0.265539965184297,-0.159677239210338,-0.910567135862648,0.291516471047402,-0.970956217042381,-1.46835900005561,0.0555144320234535,-0.653407959787912
1,27,0,0,7,7,7,7,6,4,6,5,5,5,5,5,5,5,5,5,5,3,6,6,6,6,4,6,4,5,4,5,6,3,3,4,5,1,5,1,5,1,5,1,5,1,5,5,5,3,5,1,5,1,5,5,5,1,5,1,3,5,1,5,1,1,1,1,3,1,5,1,1,1,1,3,1,1,1,1,1,4,5,5,5,1,3,6.28571428571429,5,5,4.73333333333333,5,2.5,5,5,2,1,5,1.83333333333333,2.33333333333333,1.66666666666667,2.88888888888889,NA,2,NA,NA,0.4,NA,0.929926776408983,-0.82930220048683,-0.586045735337861,-0.678645233146201,1.26964984262537,1.01175427036704,1.41923135901728,0.745995577626427,1.37912125910915,-0.0188421964512869,1.2767475004928,1.00992249053698,-0.159677239210338,-0.910567135862648,1.4660450182621,-0.410494886086082,-0.719352755250086,-1.52368251776986,1.32113642062832
1,24,0,0,5,3,2,5,6,5,5,5,5,5,5,5,5,5,5,5,5,2,6,5,5,2,1,5,5,3,4,1,5,3,4,4,5,1,5,1,5,1,5,1,5,1,5,1,5,2,5,1,5,1,5,1,5,1,5,1,3,1,1,5,1,1,3,2,1,4,2,3,4,5,1,1,1,3,1,2,1,2,1,1,1,4,1,4.42857142857143,5,5,3.66666666666667,5,1.25,5,5,1,1,5,1.08333333333333,2,2.66666666666667,1.55555555555556,1,NA,NA,0.46,NA,NA,0.929926776408983,-1.19017182139174,-0.586045735337861,-0.678645233146201,-0.328531337334982,1.01175427036704,1.41923135901728,-0.609256221603462,1.37912125910915,-1.36536989406779,1.2767475004928,1.00992249053698,-1.20516173281097,-0.910567135862648,1.4660450182621,-1.41932528180742,-1.1687565021334,-0.102405262955878,-0.653407959787912
1,22,1,0,2,3,1,5,3,5,3,2,5,3,4,3,5,3,3,3,4,5,5,4,5,5,6,6,5,4,5,4,6,2,5,6,3,2,4,2,4,2,3,2,4,2,4,4,3,2,4,1,3,4,3,2,4,1,3,2,4,4,4,4,4,2,4,2,2,2,1,1,2,2,1,2,1,4,2,1,2,2,4,3,1,1,2,3.14285714285714,4.2,2.8,4.86666666666667,3,2,4,3.5,3,1.5,3.5,2.16666666666667,3.33333333333333,1.77777777777778,2,1,NA,NA,0.46,NA,NA,0.929926776408983,-1.43075156866169,1.70343960404871,-0.678645233146201,-1.43496446192292,-0.0706519412898917,-0.8570476507427,0.915402052530162,-1.19567781006795,-0.557453275497888,-0.0737471480429018,-0.903271193044936,0.88580725439029,-0.299700116268473,-0.883012076167295,0.0378741786789563,0.628858485399859,-1.36576282279053,0.00477350035083362
1,23,1,1,6,6,2,5,5,5,6,4,5,4,4,4,5,4,5,3,5,6,4,5,1,2,2,4,6,5,6,5,4,5,4,5,4,2,4,1,5,1,4,2,5,1,5,1,4,3,4,1,5,1,3,2,5,1,5,1,5,1,1,2,1,1,2,3,3,3,2,1,2,2,1,2,4,3,1,2,1,1,1,1,1,1,1,5,4.8,3.8,4.26666666666667,3.75,2.25,4.5,5,1,1,4.41666666666667,1.41666666666667,2.11111111111111,2.22222222222222,1.11111111111111,1,NA,NA,0.46,NA,NA,0.929926776408983,-1.31046169502671,1.70343960404871,1.47100939725204,0.163216718037433,0.741152717452809,0.177624626420926,0.15307291546335,-0.230128159126536,-0.288147735974587,0.601500176224951,1.00992249053698,-1.20516173281097,-0.910567135862648,0.552522814872891,-0.970956217042381,-1.0189552531723,-0.734084042873204,-1.31158941992666
1,53,0,0,2,6,5,2,3,5,3,4,5,4,4,4,4,2,5,4,5,5,2,2,2,2,4,5,2,3,3,2,6,5,5,5,4,5,2,4,1,5,3,3,5,1,4,2,3,4,5,1,4,4,4,2,4,1,3,3,5,1,1,1,1,1,1,1,5,1,1,3,1,3,1,1,1,1,1,5,1,1,1,1,5,1,1,3.71428571428571,4.6,3.6,3.53333333333333,3.5,3.5,4,3,3.5,1.75,3.5,2.91666666666667,1.88888888888889,1.44444444444444,1.88888888888889,NA,NA,3,NA,NA,2.7,0.929926776408983,2.29823451402242,-0.586045735337861,-0.678645233146201,-0.943216406550502,0.470551164538575,-0.0293098290117988,-0.778662696507198,-0.551978042773673,1.05837996164192,-0.0737471480429018,-1.54100242090558,1.4085495011906,0.005733393528615,-0.883012076167295,1.04670457440029,-1.31855775109451,-1.83952190772853,-0.159771864683853
